Imagen,Scene_coordinate_system,Area_px,Area_mm2,Perimetro_px,Perimetro_mm,Diametro_px,Diametro_mm,Escala_mm_por_px
xy009_v2,-19.9495,4370,0.04089602701862105,256.2081514596939,0.7837774857706475,74.59260560198082,0.22818948008763676,0.0030591434398368456
xy009_v2,-19.9495,180,0.0016845045453894255,52.041630029678345,0.15920281110370668,15.138795132120961,0.04631174581546181,0.0030591434398368456
xy009_v2,-19.9495,810,0.007580270454252415,116.87005722522736,0.35752226887391103,32.11423409074988,0.09824204854410229,0.0030591434398368456
xy009_v2,-19.9495,1585,0.014832998358012441,174.36753046512604,0.5334152869429416,44.92309738213999,0.13742619865372532,0.0030591434398368456
xy009_v2,-19.9495,2748,0.02571676939294523,222.12488996982574,0.6795118999756736,59.15118146691769,0.18095194874312007,0.0030591434398368456
xy009_v2,-19.9495,1829,0.017116437852873662,238.30865609645844,0.7290203619538157,48.257176951419495,0.14762562629598078,0.0030591434398368456
xy009_v2,-19.9495,287,0.002685848914037584,77.11269772052765,0.23589880335987384,19.115955360352558,0.05847844943683651,0.0030591434398368456
xy009_v2,-19.9495,4039,0.03779841032682161,261.48022854328156,0.7999055257952189,71.71202494132572,0.21937737065667284,0.0030591434398368456
xy009_v2,-19.9495,6640,0.06213950100769881,316.55129647254944,0.968375821975848,91.94732501297403,0.2812800561239858,0.0030591434398368456
xy009_v2,-19.9495,1732,0.016208677070080474,163.33809232711792,0.4996746536179678,46.960098929637084,0.14365767857468856,0.0030591434398368456
xy009_v2,-19.9495,273,0.0025548318938406287,70.04163014888763,0.21426739338544823,18.643883600599406,0.05703431420985542,0.0030591434398368456
xy009_v2,-19.9495,1796,0.01680761201955227,167.29646277427673,0.5117838766038377,47.81985175995794,0.14628778580544577,0.0030591434398368456
xy009_v2,-19.9495,557,0.005212605732121722,108.42640590667725,0.33169192833449873,26.63070457981699,0.08146714521358019,0.0030591434398368456
xy009_v2,-19.9495,223,0.0020869139645657885,56.14213538169861,0.17174684515135535,16.85029431422316,0.05154746731067588,0.0030591434398368456
xy009_v2,-19.9495,160,0.0014973373736794893,51.455843687057495,0.1574108066565321,14.27299292922217,0.04366313268626768,0.0030591434398368456
xy009_v2,-19.9495,334,0.003125691767555934,67.35533833503723,0.20604964140562035,20.62188177498708,0.06308529434904274,0.0030591434398368456
xy009_v2,-19.9495,1999,0.01870735881240812,178.75230717658997,0.5468289478549659,50.45003320044091,0.15433388810467988,0.0030591434398368456
xy009_v2,-19.9495,1678,0.015703325706463645,169.15432786941528,0.5174673524217327,46.2222452512381,0.14140047833485483,0.0030591434398368456
xy009_v2,-19.9495,2410,0.022553644191047308,203.37972271442413,0.6221677445376673,55.39410891793226,0.16945852490190016,0.0030591434398368456
xy009_v2,-19.9495,3413,0.03194007785230061,227.13708233833313,0.6948449153789933,65.9209114483493,0.20166152380528338,0.0030591434398368456
xy009_v2,-19.9495,2865,0.026811697347448357,209.58073377609253,0.6411375268473258,60.3972788763388,0.18476393945854833,0.0030591434398368456
xy009_v2,-19.9495,978,0.009152474696615879,164.71067690849304,0.5038735867357027,35.28779214899948,0.1079504178589379,0.0030591434398368456
xy009_v2,-19.9495,2065,0.01932501047905091,176.95331692695618,0.5413255786344683,51.27611198090307,0.1568609815867191,0.0030591434398368456
xy009_v2,-19.9495,247,0.0023115145706177117,60.041630148887634,0.18367595898707978,17.733870630789692,0.05425045400309559,0.0030591434398368456
