Imagen,Scene_coordinate_system,Area_px,Area_mm2,Perimetro_px,Perimetro_mm,Diametro_px,Diametro_mm,Escala_mm_por_px,Porcentaje_no_pintado
xy097,-16.41414,1281,0.5995804826183432,149.98275458812714,3.2448192098392887,40.38588685179197,0.8737331290051148,0.021634615384615384,2.4875858745929573
xy097,-16.41414,384,0.17973372781065086,80.42640614509583,1.7399943637160153,22.111625566165472,0.4783765146526184,0.021634615384615384,2.4875858745929573
xy097,-16.41414,573,0.2681964219674556,102.28427040576935,2.2128808501248174,27.010484244701136,0.5843614379863227,0.021634615384615384,2.4875858745929573
xy097,-16.41414,241,0.11280163646449703,64.87005710601807,1.403438735466737,17.517155313611116,0.37897691784254817,0.021634615384615384,2.4875858745929573
xy097,-16.41414,2182,1.0212994637573964,214.00714111328125,4.62996218754695,52.70871547108813,1.1403327866341182,0.021634615384615384,2.4875858745929573
xy097,-16.41414,2978,1.3938725036982247,228.40916168689728,4.94154436341845,61.576841135457045,1.3321912745651765,0.021634615384615384,2.4875858745929573
xy097,-16.41414,574,0.26866447855029585,101.59797894954681,2.1980331984276953,27.034043328329254,0.584871129699431,0.021634615384615384,2.4875858745929573
xy097,-16.41414,632,0.29581176035502954,106.66904652118683,2.3077437949295225,28.367012395961314,0.61370940279724,0.021634615384615384,2.4875858745929573
xy097,-16.41414,452,0.21156157544378695,79.25483274459839,1.7146478238014073,23.98967015655475,0.519007287040848,0.021634615384615384,2.4875858745929573
xy097,-16.41414,928,0.4343565088757396,129.05382215976715,2.792029806341116,34.37391885593249,0.7436665137100779,0.021634615384615384,2.4875858745929573
xy097,-16.41414,295,0.1380766919378698,67.9411244392395,1.4698800960412393,19.38054864282415,0.4192907158303301,0.021634615384615384,2.4875858745929573
xy097,-16.41414,345,0.16147952107988164,70.18376588821411,1.5183987812354014,20.958712816717327,0.4534336907462883,0.021634615384615384,2.4875858745929573
xy097,-16.41414,1093,0.5115858450443787,144.81118166446686,3.132934218702408,37.3048364477789,0.807075788533678,0.021634615384615384,2.4875858745929573
xy097,-16.41414,204,0.09548354289940827,51.6984840631485,1.1184768186738858,16.11647812414279,0.3486738055703969,0.021634615384615384,2.4875858745929573
xy097,-16.41414,791,0.37023275702662717,128.225395321846,2.774107110328399,31.735350634355903,0.6865821050701998,0.021634615384615384,2.4875858745929573
xy097,-16.41414,2049,0.9590479382396448,188.99494791030884,4.088833007674951,51.07707731617333,1.105032922705673,0.021634615384615384,2.4875858745929573
xy097,-16.41414,3024,1.4154031065088757,247.52186024188995,5.355040245617811,62.050595349916925,1.3424407647818566,0.021634615384615384,2.4875858745929573
xy097,-16.41414,612,0.2864506286982248,113.35533821582794,2.4523991440924315,27.914558950087667,0.6039207465163197,0.021634615384615384,2.4875858745929573
xy097,-16.41414,1464,0.6852348372781064,190.8528115749359,4.129027173496209,43.17432910297829,0.9340600046317419,0.021634615384615384,2.4875858745929573
xy097,-16.41414,471,0.22045465051775145,96.66904640197754,2.0913976385043216,24.488687706168772,0.5298033397969205,0.021634615384615384,2.4875858745929573
xy097,-16.41414,513,0.2401130269970414,92.66904699802399,2.004859189861096,25.557227675339483,0.5529207910530176,0.021634615384615384,2.4875858745929573
xy097,-16.41414,3719,1.74070243158284,281.37972390651703,6.087542103746762,68.81262868740062,1.4887347552562633,0.021634615384615384,2.4875858745929573
xy097,-16.41414,4043,1.8923527644230766,290.6934349536896,6.289040660055784,71.74752594594648,1.5522301286382651,0.021634615384615384,2.4875858745929573
xy097,-16.41414,1326,0.6206430288461537,161.78174471855164,3.500085823237896,41.08911822269767,0.8889472692410554,0.021634615384615384,2.4875858745929573
xy097,-16.41414,339,0.15867118158284022,67.01219296455383,1.4497830208677511,20.775663783985824,0.44947349532661635,0.021634615384615384,2.4875858745929573
xy097,-16.41414,170,0.07956961908284023,45.698484897613525,0.9886691444195234,14.712264360219255,0.3182941808701281,0.021634615384615384,2.4875858745929573
xy097,-16.41414,393,0.183946237056213,76.76955211162567,1.6608797331842091,22.36924542940416,0.4839500213092246,0.021634615384615384,2.4875858745929573
xy097,-16.41414,3894,1.8226123335798814,270.20815205574036,5.845849443513614,70.41302995326024,1.5233588211041877,0.021634615384615384,2.4875858745929573
xy097,-16.41414,800,0.3744452662721893,125.84061932563782,2.722513398871972,31.915382432114615,0.6904770237717104,0.021634615384615384,2.4875858745929573
xy097,-16.41414,474,0.22185882026627216,83.55634891986847,1.8077094718240774,24.566553364370574,0.5314879333637864,0.021634615384615384,2.4875858745929573
xy097,-16.41414,5405,2.529845830251479,328.30865490436554,7.10283147629637,82.95697522989586,1.7947422525698624,0.021634615384615384,2.4875858745929573
xy097,-16.41414,1635,0.765272512943787,173.19595801830292,3.7470279378959765,45.626161964841955,0.987104465585523,0.021634615384615384,2.4875858745929573
xy097,-16.41414,1080,0.5055011094674555,137.7817441225052,2.980855041111891,37.0823233942262,0.8022618042020091,0.021634615384615384,2.4875858745929573
xy097,-16.41414,1002,0.4689926960059171,127.8822489976883,2.7666832715846024,35.71814698195629,0.7727483722057851,0.021634615384615384,2.4875858745929573
xy097,-16.41414,288,0.13480029585798814,62.76955223083496,1.357995120378641,19.149229459268767,0.4142862142630262,0.021634615384615384,2.4875858745929573
xy097,-16.41414,331,0.15492672892011833,75.11269772052765,1.6250343256844924,20.529059630371258,0.44413830931091663,0.021634615384615384,2.4875858745929573
